Customer ID,Gender,Age,Subscription Type,Monthly Charge,Tenure Months,Avg Monthly Watch Hours,Days Since Last Login,Profile Count,Devices Registered,Support Tickets,Churn
OTT-000385,Female,61,Standard,15.49,52,15.9,17,3,2,1,1
OTT-000386,Male,32,Standard,15.49,15,34.2,10,1,5,2,1
OTT-000387,Female,24,Basic,9.99,19,76.5,10,5,3,1,0
OTT-000388,Female,22,Basic,9.99,35,91.4,1,4,5,0,0
OTT-000389,Male,25,Basic,9.99,25,29.5,3,4,2,0,0
OTT-000390,Female,27,Basic,9.99,23,62.0,2,2,4,0,0
OTT-000391,Female,42,Basic,9.99,56,33.9,21,2,4,0,0
OTT-000392,Female,44,Standard,15.49,58,53.6,6,2,3,0,0
OTT-000393,Female,54,Standard,15.49,44,75.0,19,5,1,1,0
OTT-000394,Female,31,Standard,15.49,12,41.5,10,5,5,1,0
OTT-000395,Male,48,Standard,15.49,27,39.4,1,3,5,0,0
OTT-000396,Male,41,Premium,22.99,36,52.2,7,4,2,3,0
OTT-000397,Male,66,Basic,9.99,25,17.4,3,4,1,1,0
OTT-000398,Female,62,Basic,9.99,46,55.8,6,4,3,0,0
OTT-000399,Female,36,Standard,15.49,30,42.8,10,2,5,0,0
OTT-000400,Female,50,Premium,22.99,33,56.6,8,1,5,0,0
OTT-000401,Male,32,Basic,9.99,59,66.2,12,4,2,0,0
OTT-000402,Male,66,Basic,9.99,28,74.4,0,4,5,1,0
OTT-000403,Female,47,Basic,9.99,29,63.9,17,1,5,0,0
OTT-000404,Female,45,Standard,15.49,49,40.4,9,5,2,0,0
OTT-000405,Male,50,Basic,9.99,22,25.5,4,2,1,3,0
OTT-000406,Male,61,Premium,22.99,36,59.5,42,5,2,1,0
OTT-000407,Female,55,Premium,22.99,36,69.7,46,4,2,0,0
OTT-000408,Female,62,Standard,15.49,33,82.1,1,5,1,0,0
OTT-000409,Female,46,Premium,22.99,35,46.8,9,5,5,3,1
OTT-000410,Male,38,Basic,9.99,53,18.6,0,5,4,0,0
OTT-000411,Male,43,Basic,9.99,29,36.2,49,3,3,2,1
OTT-000412,Female,37,Standard,15.49,32,1.0,4,4,2,0,0
OTT-000413,Male,42,Standard,15.49,21,56.2,0,3,1,1,0
OTT-000414,Male,21,Standard,15.49,19,47.3,19,5,5,0,0
OTT-000415,Female,42,Basic,9.99,21,44.4,11,2,1,0,0
OTT-000416,Male,64,Basic,9.99,46,67.8,1,3,5,1,0
OTT-000417,Male,62,Basic,9.99,13,64.1,14,3,2,2,0
OTT-000418,Male,24,Basic,9.99,47,66.4,5,4,1,0,0
OTT-000419,Female,18,Standard,15.49,40,54.1,11,4,3,1,0
OTT-000420,Male,54,Standard,15.49,47,74.3,5,2,3,1,0
OTT-000421,Male,48,Premium,22.99,45,28.3,8,5,3,2,0
OTT-000422,Male,27,Basic,9.99,34,12.4,49,3,3,1,1
OTT-000423,Male,68,Standard,15.49,37,4.8,40,5,4,1,1
OTT-000424,Female,64,Standard,15.49,11,67.4,20,1,4,0,0
OTT-000425,Male,42,Premium,22.99,8,51.8,5,1,3,0,0
OTT-000426,Female,65,Standard,15.49,29,61.6,25,3,2,1,0
OTT-000427,Female,25,Premium,22.99,38,52.3,14,5,3,1,0
OTT-000428,Male,41,Premium,22.99,5,17.3,13,3,3,0,1
OTT-000429,Male,34,Standard,15.49,1,7.9,9,3,3,0,1
OTT-000430,Male,30,Standard,15.49,38,60.9,10,2,2,1,0
OTT-000431,Female,23,Standard,15.49,28,58.8,3,1,4,0,0
OTT-000432,Female,43,Premium,22.99,27,23.5,17,4,2,1,0
OTT-000433,Male,69,Basic,9.99,36,44.0,8,5,5,0,0
OTT-000434,Female,49,Standard,15.49,16,68.3,7,1,4,2,0
OTT-000435,Female,27,Basic,9.99,17,63.9,16,4,3,0,0
OTT-000436,Male,32,Standard,15.49,26,28.0,11,1,1,0,0
OTT-000437,Male,67,Standard,15.49,33,48.7,16,5,3,2,0
OTT-000438,Male,45,Standard,15.49,38,66.5,10,1,2,1,0
OTT-000439,Male,27,Basic,9.99,8,103.1,66,3,4,1,0
OTT-000440,Female,41,Premium,22.99,13,49.4,4,3,2,1,0
OTT-000441,Female,40,Standard,15.49,33,42.6,0,3,4,1,0
OTT-000442,Male,65,Basic,9.99,20,104.6,43,2,2,2,0
OTT-000443,Female,53,Basic,9.99,39,1.0,15,5,4,0,1
OTT-000444,Male,66,Standard,15.49,43,14.6,0,5,2,0,0
OTT-000445,Female,38,Basic,9.99,22,60.7,1,4,1,1,0
OTT-000446,Male,29,Premium,22.99,20,33.7,3,5,4,2,0
OTT-000447,Female,66,Standard,15.49,44,47.2,4,1,3,0,0
OTT-000448,Female,69,Standard,15.49,29,38.3,11,5,5,1,0
OTT-000449,Male,28,Basic,9.99,46,70.3,20,1,2,1,0
OTT-000450,Male,33,Basic,9.99,54,36.9,8,1,2,1,0
OTT-000451,Female,26,Basic,9.99,25,5.7,0,1,4,0,0
OTT-000452,Male,69,Basic,9.99,35,102.7,5,4,3,0,0
OTT-000453,Male,61,Standard,15.49,56,47.6,0,3,5,2,0
OTT-000454,Female,47,Standard,15.49,16,24.0,3,1,2,1,0
OTT-000455,Female,50,Standard,15.49,31,34.2,6,1,4,0,0
OTT-000456,Female,22,Standard,15.49,47,20.5,36,2,5,0,1
OTT-000457,Male,21,Basic,9.99,8,39.2,13,2,3,0,0
OTT-000458,Female,43,Premium,22.99,1,41.3,6,3,2,3,1
OTT-000459,Female,23,Standard,15.49,8,76.5,7,3,2,0,0
OTT-000460,Female,51,Basic,9.99,34,2.5,6,1,5,1,0
OTT-000461,Female,68,Standard,15.49,18,4.7,0,2,1,0,0
OTT-000462,Male,39,Basic,9.99,1,35.2,4,4,4,0,0
OTT-000463,Male,68,Basic,9.99,51,33.7,4,5,3,0,0
OTT-000464,Male,66,Basic,9.99,37,55.3,15,1,1,0,0
OTT-000465,Male,68,Premium,22.99,35,20.1,29,4,1,0,0
OTT-000466,Female,26,Standard,15.49,31,21.3,6,3,5,2,0
OTT-000467,Female,52,Basic,9.99,40,16.1,31,3,3,0,1
OTT-000468,Female,43,Standard,15.49,27,31.9,4,3,1,0,0
OTT-000469,Female,43,Standard,15.49,21,70.7,0,2,2,0,0
OTT-000470,Female,44,Premium,22.99,6,37.4,1,1,2,0,0
OTT-000471,Male,46,Basic,9.99,41,8.1,3,1,4,0,0
OTT-000472,Female,67,Basic,9.99,22,12.2,18,3,5,0,0
OTT-000473,Female,55,Standard,15.49,46,39.7,16,4,4,0,0
OTT-000474,Female,53,Basic,9.99,31,16.3,8,2,3,0,0
OTT-000475,Male,32,Standard,15.49,45,63.2,11,1,4,0,0
OTT-000476,Female,27,Basic,9.99,55,26.7,8,2,5,0,0
OTT-000477,Male,63,Basic,9.99,25,48.6,16,1,2,1,0
OTT-000478,Male,29,Premium,22.99,59,36.1,3,5,4,0,0
OTT-000479,Female,36,Premium,22.99,52,72.3,23,5,2,0,0
OTT-000480,Female,21,Basic,9.99,53,43.7,3,3,3,0,0
OTT-000481,Male,51,Standard,15.49,1,36.8,32,5,2,1,1
OTT-000482,Male,31,Premium,22.99,42,39.3,20,2,2,0,0
OTT-000483,Female,58,Basic,9.99,33,52.1,23,5,3,0,0
OTT-000484,Female,24,Standard,15.49,43,56.6,9,3,4,2,0
OTT-000485,Male,59,Basic,9.99,53,26.8,10,4,5,3,0
OTT-000486,Female,26,Basic,9.99,37,68.1,11,1,4,1,0
OTT-000487,Female,41,Basic,9.99,23,67.4,0,5,3,0,0
OTT-000488,Male,59,Standard,15.49,34,35.9,14,2,5,1,0
OTT-000489,Female,45,Standard,15.49,21,1.0,3,3,4,0,1
OTT-000490,Male,41,Basic,9.99,27,25.4,9,4,3,0,0
OTT-000491,Male,46,Basic,9.99,56,87.4,9,5,1,0,0
OTT-000492,Female,26,Basic,9.99,10,30.6,13,1,2,0,0
OTT-000493,Male,47,Standard,15.49,27,31.9,4,3,4,1,0
OTT-000494,Female,68,Premium,22.99,52,39.4,0,4,4,0,0
OTT-000495,Female,64,Basic,9.99,37,15.0,18,3,4,1,1
OTT-000496,Male,60,Premium,22.99,52,49.2,8,5,5,2,0
OTT-000497,Male,20,Standard,15.49,57,35.4,6,5,4,0,0
OTT-000498,Female,43,Basic,9.99,15,91.0,5,4,4,1,0
OTT-000499,Female,25,Basic,9.99,48,22.4,1,5,3,0,0
OTT-000500,Female,47,Standard,15.49,44,110.1,0,1,3,0,0
OTT-000501,Male,54,Basic,9.99,23,15.0,4,1,2,0,0
OTT-000502,Female,54,Basic,9.99,5,1.0,1,3,1,0,0
OTT-000503,Male,69,Standard,15.49,1,9.0,3,2,2,0,0
OTT-000504,Male,22,Basic,9.99,32,48.8,14,5,4,0,0
OTT-000505,Male,44,Standard,15.49,23,62.6,0,2,3,0,0
OTT-000506,Male,36,Standard,15.49,9,42.9,1,2,3,2,0
OTT-000507,Female,24,Standard,15.49,19,7.8,9,1,5,0,0
OTT-000508,Male,20,Standard,15.49,17,72.9,5,4,3,0,0
OTT-000509,Male,60,Standard,15.49,7,34.2,25,3,1,0,0
OTT-000510,Male,23,Premium,22.99,46,40.9,3,1,3,1,0
OTT-000511,Male,29,Standard,15.49,42,50.8,9,2,3,0,0
OTT-000512,Male,21,Basic,9.99,32,35.4,5,5,5,1,0
OTT-000513,Female,55,Basic,9.99,49,52.3,4,2,5,1,0
OTT-000514,Male,30,Standard,15.49,48,31.7,2,2,5,0,0
OTT-000515,Female,19,Basic,9.99,20,6.4,4,4,4,0,1
OTT-000516,Female,65,Basic,9.99,40,40.0,15,5,5,0,0
OTT-000517,Male,49,Basic,9.99,34,67.2,5,5,5,1,0
OTT-000518,Male,55,Standard,15.49,5,70.0,1,1,1,0,0
OTT-000519,Female,43,Basic,9.99,53,28.1,6,1,3,0,0
OTT-000520,Female,37,Standard,15.49,56,73.1,0,1,2,0,0
OTT-000521,Female,43,Basic,9.99,41,1.0,2,3,1,0,0
OTT-000522,Male,30,Standard,15.49,33,15.7,16,3,5,0,0
OTT-000523,Female,29,Basic,9.99,58,13.8,8,4,5,0,0
OTT-000524,Female,48,Basic,9.99,12,44.8,12,3,2,0,0
OTT-000525,Male,27,Basic,9.99,40,42.3,19,5,4,1,0
OTT-000526,Male,49,Premium,22.99,18,65.4,4,2,5,0,0
OTT-000527,Female,39,Standard,15.49,37,39.7,9,5,2,0,0
OTT-000528,Male,49,Basic,9.99,1,8.0,1,1,5,0,0
OTT-000529,Male,36,Standard,15.49,30,29.3,12,5,5,2,0
OTT-000530,Female,65,Standard,15.49,3,68.9,23,2,3,1,0
OTT-000531,Female,43,Premium,22.99,20,56.8,18,3,2,1,0
OTT-000532,Male,53,Standard,15.49,15,33.1,8,1,2,2,1
OTT-000533,Male,34,Basic,9.99,37,25.1,1,3,1,1,0
OTT-000534,Female,35,Basic,9.99,18,79.7,2,4,4,1,0
OTT-000535,Male,41,Standard,15.49,28,7.1,22,3,3,1,0
OTT-000536,Female,57,Premium,22.99,44,54.0,6,3,3,0,0
OTT-000537,Female,34,Standard,15.49,7,59.8,3,5,3,2,0
OTT-000538,Female,57,Standard,15.49,6,23.5,35,3,2,0,1
OTT-000539,Female,23,Standard,15.49,49,31.9,33,3,3,0,0
OTT-000540,Female,26,Standard,15.49,32,42.7,0,2,2,0,0
OTT-000541,Female,48,Standard,15.49,6,86.8,10,1,5,1,0
OTT-000542,Male,57,Standard,15.49,33,24.2,11,1,4,2,0
OTT-000543,Female,68,Basic,9.99,23,45.4,18,1,2,1,1
OTT-000544,Female,65,Basic,9.99,4,35.3,5,4,1,0,0
OTT-000545,Male,18,Basic,9.99,49,75.7,17,3,5,0,0
OTT-000546,Male,29,Standard,15.49,24,52.0,3,4,4,0,0
OTT-000547,Female,25,Basic,9.99,31,32.1,1,1,1,0,0
OTT-000548,Female,49,Basic,9.99,32,113.5,3,5,2,1,0
OTT-000549,Male,22,Basic,9.99,49,47.0,13,3,4,0,0
OTT-000550,Female,56,Premium,22.99,54,68.9,4,2,3,1,0
OTT-000551,Female,48,Basic,9.99,41,63.4,21,2,4,0,0
OTT-000552,Female,61,Premium,22.99,17,64.4,0,5,3,1,0
OTT-000553,Female,35,Standard,15.49,22,31.0,13,1,5,2,0
OTT-000554,Male,26,Basic,9.99,8,42.0,4,1,5,0,0
OTT-000555,Female,49,Basic,9.99,43,25.9,9,4,3,0,0
OTT-000556,Female,54,Standard,15.49,25,62.8,52,3,2,0,0
OTT-000557,Male,21,Basic,9.99,46,41.9,2,2,4,0,0
OTT-000558,Female,49,Basic,9.99,49,60.4,3,5,1,0,0
OTT-000559,Female,56,Basic,9.99,10,82.7,0,1,3,0,0
OTT-000560,Female,31,Basic,9.99,24,17.3,34,2,3,1,1
OTT-000561,Male,47,Basic,9.99,14,60.9,5,1,5,0,0
OTT-000562,Female,55,Basic,9.99,56,5.5,2,5,2,0,0
OTT-000563,Female,35,Premium,22.99,38,51.7,22,5,1,2,0
OTT-000564,Male,18,Basic,9.99,15,56.2,12,5,5,3,0
OTT-000565,Male,23,Standard,15.49,55,44.4,10,4,5,1,0
OTT-000566,Female,37,Standard,15.49,7,30.1,43,5,4,0,1
OTT-000567,Female,66,Standard,15.49,48,54.1,3,2,4,0,0
OTT-000568,Female,35,Standard,15.49,11,53.5,7,1,3,2,0
OTT-000569,Male,67,Standard,15.49,30,35.5,3,5,1,1,0
OTT-000570,Female,46,Standard,15.49,26,77.1,11,4,3,1,0
OTT-000571,Male,29,Premium,22.99,55,75.9,6,3,3,2,0
OTT-000572,Male,35,Standard,15.49,15,49.8,39,3,2,0,0
OTT-000573,Female,66,Premium,22.99,9,27.2,3,3,3,0,0
OTT-000574,Female,59,Premium,22.99,47,41.1,2,4,2,2,0
OTT-000575,Female,19,Premium,22.99,56,86.1,3,3,5,1,0
OTT-000576,Female,32,Standard,15.49,10,62.4,1,1,4,1,0
OTT-000577,Female,47,Basic,9.99,4,31.8,0,2,3,1,0
OTT-000578,Female,51,Standard,15.49,37,61.4,15,5,4,1,0
OTT-000579,Female,66,Standard,15.49,52,24.8,3,5,1,0,0
OTT-000580,Female,60,Standard,15.49,51,1.0,8,1,3,0,0
OTT-000581,Male,41,Basic,9.99,8,11.5,3,4,1,0,0
OTT-000582,Female,34,Standard,15.49,27,52.1,5,2,4,0,0
OTT-000583,Female,22,Basic,9.99,12,32.8,1,1,4,0,0
OTT-000584,Male,22,Basic,9.99,26,45.8,34,2,1,3,1
OTT-000585,Female,26,Premium,22.99,20,23.9,0,1,3,0,0
OTT-000586,Female,20,Basic,9.99,25,69.6,53,1,1,0,1
OTT-000587,Male,58,Basic,9.99,55,37.2,6,5,1,2,0
OTT-000588,Male,21,Premium,22.99,12,20.8,8,5,3,2,1
OTT-000589,Female,38,Basic,9.99,35,49.2,4,4,3,1,0
OTT-000590,Male,38,Basic,9.99,42,43.7,5,4,3,0,0
OTT-000591,Female,45,Standard,15.49,42,31.4,34,4,3,0,0
OTT-000592,Male,44,Standard,15.49,22,51.3,1,2,1,0,0
OTT-000593,Male,64,Standard,15.49,35,35.8,9,5,3,0,0
OTT-000594,Female,22,Standard,15.49,9,48.5,28,5,3,0,0
OTT-000595,Female,48,Basic,9.99,6,40.1,0,4,5,0,0
OTT-000596,Male,55,Basic,9.99,24,74.7,38,2,3,0,0
OTT-000597,Female,68,Basic,9.99,44,41.9,0,4,5,1,0
OTT-000598,Female,42,Standard,15.49,51,20.9,5,2,1,0,0
OTT-000599,Female,66,Standard,15.49,53,41.6,17,3,3,0,0
OTT-000600,Male,21,Basic,9.99,12,42.8,10,1,5,0,0
OTT-000601,Female,33,Basic,9.99,4,25.8,4,4,2,0,0
OTT-000602,Female,58,Basic,9.99,33,63.0,1,5,3,1,0
OTT-000603,Male,46,Premium,22.99,40,19.4,2,3,2,0,0
OTT-000604,Female,41,Premium,22.99,12,28.1,28,3,1,1,0
OTT-000605,Male,55,Premium,22.99,5,63.7,9,4,1,0,0
OTT-000606,Male,57,Basic,9.99,48,72.0,58,5,5,0,0
OTT-000607,Female,25,Basic,9.99,21,61.5,17,4,2,1,0
OTT-000608,Male,20,Basic,9.99,34,28.3,7,5,1,0,0
OTT-000609,Male,65,Standard,15.49,40,55.5,21,3,5,0,0
OTT-000610,Male,60,Standard,15.49,12,64.6,7,1,2,0,0
OTT-000611,Male,48,Standard,15.49,30,85.4,3,3,1,0,0
OTT-000612,Male,22,Premium,22.99,20,14.4,11,5,3,1,0
OTT-000613,Male,39,Basic,9.99,17,58.8,3,4,1,0,0
OTT-000614,Female,25,Premium,22.99,1,29.7,10,3,1,0,1
OTT-000615,Male,24,Basic,9.99,33,1.0,18,2,4,0,0
OTT-000616,Male,47,Standard,15.49,32,76.0,5,1,5,0,0
OTT-000617,Female,31,Basic,9.99,56,44.5,8,4,5,0,0
OTT-000618,Male,40,Premium,22.99,32,35.5,0,4,2,0,0
OTT-000619,Female,67,Premium,22.99,25,71.2,9,5,4,1,0
OTT-000620,Male,62,Standard,15.49,8,80.0,25,2,2,1,0
OTT-000621,Male,24,Standard,15.49,37,52.6,10,1,4,0,0
OTT-000622,Male,33,Basic,9.99,53,67.7,6,1,3,0,0
OTT-000623,Male,50,Standard,15.49,56,20.5,29,3,1,0,0
OTT-000624,Male,36,Standard,15.49,29,31.2,5,1,1,1,0
OTT-000625,Female,53,Premium,22.99,42,59.0,10,3,1,1,0
OTT-000626,Male,53,Premium,22.99,53,71.9,11,2,3,0,0
OTT-000627,Female,27,Standard,15.49,27,32.2,5,2,3,0,0
OTT-000628,Female,38,Standard,15.49,46,79.3,10,1,1,2,0
OTT-000629,Male,31,Basic,9.99,53,44.9,0,1,4,0,0
OTT-000630,Female,20,Basic,9.99,8,66.2,2,1,3,0,0
OTT-000631,Female,69,Premium,22.99,4,21.1,31,2,2,1,1
OTT-000632,Male,31,Standard,15.49,43,47.2,13,2,4,0,0
OTT-000633,Male,61,Basic,9.99,37,42.4,8,3,5,0,0
OTT-000634,Male,18,Standard,15.49,50,53.9,8,2,4,0,0
OTT-000635,Female,56,Basic,9.99,45,28.1,5,4,4,0,0
OTT-000636,Female,19,Basic,9.99,31,73.6,28,2,2,2,0
OTT-000637,Female,67,Standard,15.49,49,55.1,11,4,5,1,0
OTT-000638,Female,39,Premium,22.99,10,106.6,12,3,2,0,0
OTT-000639,Male,18,Basic,9.99,19,51.8,9,4,2,0,0
OTT-000640,Female,46,Basic,9.99,26,45.3,4,3,5,0,0
OTT-000641,Male,44,Standard,15.49,20,5.3,1,1,2,1,0
OTT-000642,Female,19,Basic,9.99,2,92.0,0,1,1,0,0
OTT-000643,Male,59,Basic,9.99,52,3.6,20,2,3,0,0
OTT-000644,Female,24,Premium,22.99,40,60.4,2,1,3,1,0
OTT-000645,Female,65,Premium,22.99,52,63.0,14,4,3,1,0
OTT-000646,Male,51,Standard,15.49,45,33.8,6,5,2,0,0
OTT-000647,Female,24,Basic,9.99,12,54.4,9,2,4,3,1
OTT-000648,Female,49,Basic,9.99,4,37.7,9,2,1,3,1
OTT-000649,Male,32,Basic,9.99,44,32.4,7,5,1,1,0
OTT-000650,Female,29,Standard,15.49,54,81.9,16,1,4,0,0
OTT-000651,Female,42,Standard,15.49,1,52.1,10,2,1,1,0
OTT-000652,Male,45,Standard,15.49,42,56.4,1,1,4,1,0
OTT-000653,Male,68,Standard,15.49,19,39.7,15,3,4,0,0
OTT-000654,Female,58,Standard,15.49,18,43.0,27,3,5,1,1
OTT-000655,Female,28,Basic,9.99,10,63.8,23,2,3,0,0
OTT-000656,Female,27,Basic,9.99,55,8.7,40,3,3,0,1
OTT-000657,Male,54,Premium,22.99,55,10.8,23,4,5,1,0
OTT-000658,Female,67,Basic,9.99,57,15.9,0,4,1,1,0
OTT-000659,Male,35,Basic,9.99,18,46.6,2,1,4,0,0
OTT-000660,Female,31,Standard,15.49,29,57.0,4,1,1,3,0
OTT-000661,Female,29,Standard,15.49,53,74.2,6,2,1,2,0
OTT-000662,Female,59,Basic,9.99,29,20.6,10,4,1,0,0
OTT-000663,Female,45,Basic,9.99,1,119.7,6,2,2,2,0
OTT-000664,Female,41,Basic,9.99,17,67.1,8,1,3,0,0
OTT-000665,Female,33,Premium,22.99,41,32.4,5,4,2,1,0
OTT-000666,Female,59,Premium,22.99,18,18.0,0,4,2,1,0
OTT-000667,Female,32,Standard,15.49,25,45.4,10,5,5,1,0
OTT-000668,Male,69,Premium,22.99,49,68.4,4,1,4,0,0
OTT-000669,Female,38,Premium,22.99,10,70.1,11,5,2,2,1
OTT-000670,Male,38,Standard,15.49,52,39.9,0,3,5,1,0
OTT-000671,Male,40,Basic,9.99,16,11.4,1,2,4,2,0
OTT-000672,Female,33,Basic,9.99,40,63.7,29,2,2,0,0
OTT-000673,Female,43,Basic,9.99,17,20.5,7,3,4,1,0
OTT-000674,Female,22,Standard,15.49,49,37.9,13,1,5,0,0
OTT-000675,Male,38,Basic,9.99,7,1.0,14,1,3,0,1
OTT-000676,Female,56,Basic,9.99,56,27.6,12,2,3,1,0
OTT-000677,Male,20,Basic,9.99,18,29.6,0,5,1,0,0
OTT-000678,Male,49,Premium,22.99,21,57.9,37,4,3,0,0
OTT-000679,Male,27,Standard,15.49,59,100.8,13,2,5,2,0
OTT-000680,Female,53,Basic,9.99,46,55.0,40,5,4,0,0
OTT-000681,Female,69,Standard,15.49,38,34.0,1,5,3,1,0
OTT-000682,Male,22,Basic,9.99,30,68.2,46,1,2,1,1
OTT-000683,Female,50,Basic,9.99,1,28.1,3,4,5,0,0
OTT-000684,Male,47,Premium,22.99,3,14.4,54,3,5,1,1
OTT-000685,Male,29,Basic,9.99,55,58.5,24,1,2,0,0
OTT-000686,Female,49,Standard,15.49,33,45.0,12,1,2,1,0
OTT-000687,Female,64,Basic,9.99,17,65.6,33,5,5,1,0
OTT-000688,Male,26,Basic,9.99,12,71.6,8,2,4,0,0
OTT-000689,Male,21,Basic,9.99,52,62.1,1,1,2,0,0
OTT-000690,Female,43,Premium,22.99,46,3.7,1,4,4,0,0
OTT-000691,Female,19,Basic,9.99,29,7.3,9,5,2,0,0
OTT-000692,Male,62,Standard,15.49,59,22.4,19,1,5,2,1
OTT-000693,Female,20,Basic,9.99,15,59.3,16,2,5,0,0
OTT-000694,Male,48,Premium,22.99,41,31.8,4,5,1,0,0
OTT-000695,Male,61,Standard,15.49,45,21.3,14,4,3,0,0
OTT-000696,Female,62,Basic,9.99,56,12.5,11,5,2,1,1
OTT-000697,Female,41,Standard,15.49,55,12.8,10,2,4,0,0
OTT-000698,Male,69,Basic,9.99,18,81.7,3,2,3,0,0
OTT-000699,Female,63,Premium,22.99,16,47.3,0,3,4,2,0
OTT-000700,Female,61,Premium,22.99,2,32.2,9,1,1,1,1
OTT-000701,Female,39,Premium,22.99,15,62.8,1,2,5,0,0
OTT-000702,Male,23,Premium,22.99,27,1.0,10,2,5,2,1
OTT-000703,Female,30,Basic,9.99,32,36.2,35,1,3,1,1
OTT-000704,Female,58,Premium,22.99,48,88.0,8,4,5,0,0
OTT-000705,Female,21,Basic,9.99,28,40.9,10,5,2,0,0
OTT-000706,Female,37,Basic,9.99,1,53.8,38,5,5,3,1
OTT-000707,Male,63,Standard,15.49,59,43.3,16,4,4,1,0
OTT-000708,Female,42,Basic,9.99,49,4.2,8,2,1,0,0
OTT-000709,Female,28,Standard,15.49,17,20.2,22,1,3,0,0
OTT-000710,Male,63,Basic,9.99,44,45.7,3,3,4,0,0
OTT-000711,Female,25,Basic,9.99,54,74.6,3,4,1,0,0
OTT-000712,Male,55,Standard,15.49,35,13.8,16,5,2,0,0
OTT-000713,Male,61,Premium,22.99,24,29.3,7,5,3,0,0
OTT-000714,Male,18,Standard,15.49,12,1.0,11,5,1,0,1
OTT-000715,Male,56,Basic,9.99,23,59.0,7,5,2,0,0
OTT-000716,Male,69,Standard,15.49,27,64.9,73,1,5,2,1
OTT-000717,Female,61,Standard,15.49,54,63.4,13,1,1,0,0
OTT-000718,Female,60,Basic,9.99,15,45.1,2,2,1,0,0
OTT-000719,Male,34,Standard,15.49,12,3.6,0,1,4,2,1
OTT-000720,Male,28,Basic,9.99,45,49.2,3,4,1,0,0
OTT-000721,Male,30,Standard,15.49,14,64.3,13,1,3,0,0
OTT-000722,Male,60,Basic,9.99,8,74.6,6,5,2,1,0
OTT-000723,Male,42,Standard,15.49,58,25.9,7,3,3,2,0
OTT-000724,Female,62,Premium,22.99,8,39.2,19,3,2,1,1
OTT-000725,Male,63,Basic,9.99,27,48.7,4,4,3,1,0
OTT-000726,Male,60,Standard,15.49,49,60.5,18,2,2,2,0
OTT-000727,Male,30,Standard,15.49,24,66.2,18,4,3,0,0
OTT-000728,Male,20,Standard,15.49,43,32.2,7,5,1,0,0
OTT-000729,Male,52,Standard,15.49,16,24.1,3,2,3,0,0
OTT-000730,Female,60,Standard,15.49,32,56.2,15,3,3,0,0
OTT-000731,Female,34,Standard,15.49,17,35.9,2,3,1,0,0
OTT-000732,Male,40,Standard,15.49,50,54.0,30,5,5,0,0
OTT-000733,Male,40,Premium,22.99,16,115.1,49,3,4,0,0
OTT-000734,Female,49,Basic,9.99,30,27.4,1,5,5,1,0
OTT-000735,Male,61,Basic,9.99,21,26.0,6,1,3,2,0
OTT-000736,Male,47,Standard,15.49,57,73.6,3,3,4,0,0
OTT-000737,Female,37,Standard,15.49,34,17.1,28,4,2,0,0
OTT-000738,Male,63,Basic,9.99,48,36.8,7,2,5,1,0
OTT-000739,Female,47,Basic,9.99,54,44.4,19,2,3,1,0
OTT-000740,Female,21,Standard,15.49,9,45.2,23,3,4,1,0
OTT-000741,Female,50,Basic,9.99,56,69.8,4,4,3,0,0
OTT-000742,Male,44,Basic,9.99,37,9.3,2,2,1,0,0
OTT-000743,Male,64,Premium,22.99,39,38.8,13,3,1,1,0
OTT-000744,Female,29,Premium,22.99,28,43.4,0,5,2,1,0
OTT-000745,Female,62,Standard,15.49,18,54.4,8,5,3,1,0
OTT-000746,Male,55,Basic,9.99,54,93.1,3,2,3,1,0
OTT-000747,Male,38,Basic,9.99,46,20.5,2,4,1,1,0
OTT-000748,Male,42,Basic,9.99,32,41.8,9,4,5,1,0
OTT-000749,Female,33,Basic,9.99,15,76.6,3,3,3,1,0
OTT-000750,Female,19,Premium,22.99,47,1.0,3,4,5,0,0
OTT-000751,Male,58,Standard,15.49,39,81.5,4,5,2,0,0
OTT-000752,Male,31,Basic,9.99,14,60.8,9,4,1,2,0
OTT-000753,Male,59,Premium,22.99,13,57.8,11,2,1,1,0
OTT-000754,Male,35,Premium,22.99,45,76.5,4,5,4,0,0
OTT-000755,Male,61,Standard,15.49,18,28.8,10,1,4,1,0
OTT-000756,Female,49,Standard,15.49,56,22.1,5,3,2,1,0
OTT-000757,Male,24,Basic,9.99,14,103.8,11,2,5,1,0
OTT-000758,Male,40,Standard,15.49,56,53.0,25,3,5,0,0
OTT-000759,Male,18,Standard,15.49,58,30.2,22,4,5,0,0
OTT-000760,Female,57,Standard,15.49,32,69.3,40,4,4,0,0
OTT-000761,Female,30,Standard,15.49,24,62.4,13,1,4,2,0
OTT-000762,Male,67,Basic,9.99,25,27.9,13,3,2,0,0
OTT-000763,Female,52,Premium,22.99,5,42.9,13,5,5,0,0
OTT-000764,Female,48,Premium,22.99,56,42.4,2,1,3,0,0
OTT-000765,Male,49,Basic,9.99,46,56.7,6,3,5,0,0
OTT-000766,Female,68,Basic,9.99,22,20.2,1,5,5,0,0
OTT-000767,Male,60,Basic,9.99,22,27.3,12,5,3,1,0
OTT-000768,Male,69,Basic,9.99,3,28.1,11,2,5,0,0
OTT-000769,Female,50,Basic,9.99,7,13.0,3,3,5,0,1
OTT-000770,Male,53,Standard,15.49,51,11.5,1,5,5,0,0
