Age,Monthly Charge,Tenure Months,Avg Monthly Watch Hours,Days Since Last Login,Profile Count,Devices Registered,Support Tickets,Gender_Female,Gender_Male,Subscription Type_Basic,Subscription Type_Premium,Subscription Type_Standard,Churn
36.0,15.49,4.0,58.3,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0
19.0,15.49,19.0,61.2,4.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0
35.0,15.49,21.0,25.7,43.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
33.0,22.99,42.0,33.2,36.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1
46.0,22.99,29.0,65.9,5.0,1.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0
51.0,9.99,13.0,68.9,16.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0
46.0,15.49,34.0,39.8,16.0,5.0,5.0,3.0,0.0,1.0,0.0,0.0,1.0,0
54.0,15.49,40.0,81.1,12.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0
43.0,22.99,43.0,69.7,11.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0
18.0,9.99,27.0,60.1,3.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0
62.0,9.99,33.0,81.8,1.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0
54.0,22.99,30.0,34.6,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0
60.0,9.99,10.0,39.3,8.0,2.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0
67.0,15.49,49.0,31.2,12.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0
47.0,15.49,25.0,58.2,21.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
22.0,22.99,53.0,56.9,11.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0
52.0,15.49,39.0,95.1,0.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0
22.0,15.49,35.0,39.0,11.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0
27.0,15.49,53.0,72.1,22.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0
41.0,9.99,55.0,33.9,5.0,5.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0
27.0,15.49,15.0,16.6,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0
69.0,22.99,49.0,69.7,25.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0
22.0,9.99,41.0,35.7,7.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
23.0,15.49,56.0,18.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0
51.0,9.99,26.0,40.4,0.0,3.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0
23.0,15.49,26.0,6.5,39.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1
49.0,15.49,59.0,57.4,2.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0
67.0,9.99,25.0,27.9,13.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0
48.0,9.99,10.0,13.7,19.0,5.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1
37.0,15.49,44.0,4.9,21.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0
44.0,22.99,35.0,66.5,23.0,2.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0
38.0,9.99,45.0,48.3,1.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0
43.0,9.99,52.0,30.6,22.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1
47.0,9.99,32.0,33.8,35.0,5.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0
52.0,9.99,13.0,69.6,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
55.0,9.99,20.0,44.0,15.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
36.0,9.99,38.0,30.9,12.0,3.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0
24.0,9.99,20.0,69.0,22.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
64.0,15.49,12.0,52.8,21.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0
43.0,22.99,20.0,20.7,3.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0
41.0,15.49,17.0,48.6,7.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0
66.0,15.49,20.0,28.6,11.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0
33.0,9.99,40.0,63.7,29.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0
35.0,15.49,22.0,36.5,10.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0
50.0,9.99,5.0,32.1,12.0,3.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0
61.0,9.99,58.0,21.0,16.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0
55.0,9.99,50.0,10.8,6.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0
26.0,15.49,10.0,87.8,26.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
40.0,15.49,12.0,44.2,19.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0
38.0,9.99,27.0,63.9,12.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0
57.0,9.99,59.0,76.8,12.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0
57.0,15.49,5.0,6.5,5.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0
54.0,15.49,47.0,74.3,5.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0
47.0,15.49,12.0,9.3,18.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,1
27.0,15.49,59.0,42.4,20.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0
29.0,15.49,31.0,62.3,28.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0
50.0,15.49,40.0,76.6,19.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0
40.0,15.49,54.0,14.1,10.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0
28.0,9.99,50.0,34.9,29.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0
36.0,9.99,19.0,48.1,4.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0
34.0,15.49,42.0,27.4,11.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0
69.0,9.99,33.0,56.4,25.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
69.0,15.49,20.0,22.2,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0
34.0,22.99,8.0,20.8,1.0,3.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1
27.0,15.49,47.0,38.6,26.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1
28.0,15.49,28.0,52.5,0.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0
47.0,15.49,56.0,71.9,19.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0
44.0,9.99,21.0,22.7,1.0,1.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,1
58.0,15.49,53.0,26.5,18.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0
62.0,22.99,12.0,78.4,32.0,5.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0
68.0,15.49,58.0,68.9,17.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0
28.0,15.49,53.0,40.2,9.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0
30.0,9.99,31.0,42.7,5.0,5.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0
54.0,9.99,11.0,42.7,5.0,4.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0
47.0,15.49,1.0,46.6,0.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0
18.0,22.99,15.0,41.7,25.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1
48.0,15.49,47.0,52.8,16.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
52.0,15.49,35.0,52.8,2.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0
61.0,15.49,20.0,60.9,8.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
43.0,15.49,39.0,63.5,53.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0
66.0,9.99,18.0,44.5,2.0,4.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0
64.0,15.49,4.0,2.9,30.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1
55.0,15.49,3.0,33.6,2.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1
47.0,22.99,46.0,46.0,16.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0
47.0,9.99,41.0,35.9,2.0,2.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0
40.0,22.99,30.0,22.3,12.0,5.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0
45.0,9.99,45.0,15.6,7.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0
60.0,15.49,11.0,53.1,13.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0
29.0,22.99,44.0,33.5,18.0,1.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0
61.0,15.49,24.0,59.8,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0
24.0,15.49,43.0,56.6,9.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,0
31.0,15.49,46.0,50.9,2.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0
22.0,22.99,3.0,30.3,2.0,5.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,1
32.0,15.49,25.0,45.4,10.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0
29.0,22.99,18.0,45.4,7.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0
60.0,22.99,52.0,49.2,8.0,5.0,5.0,2.0,0.0,1.0,0.0,1.0,0.0,0
23.0,15.49,28.0,58.8,3.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0
35.0,15.49,8.0,1.0,3.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1
36.0,22.99,40.0,60.8,39.0,3.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0
29.0,15.49,13.0,41.9,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0
56.0,22.99,54.0,42.4,5.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0
40.0,9.99,13.0,65.7,3.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0
57.0,22.99,37.0,45.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0
51.0,22.99,4.0,58.7,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
50.0,9.99,21.0,32.6,23.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0
47.0,15.49,20.0,42.9,3.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0
57.0,9.99,55.0,28.2,16.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0
31.0,15.49,46.0,95.1,0.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0
40.0,22.99,32.0,35.5,0.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0
37.0,15.49,42.0,60.9,46.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,1
69.0,9.99,35.0,102.7,5.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0
51.0,15.49,28.0,53.9,5.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0
28.0,22.99,39.0,52.1,3.0,5.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0
39.0,15.49,53.0,82.9,7.0,2.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,0
51.0,9.99,41.0,73.2,19.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0
58.0,9.99,21.0,4.3,1.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0
64.0,9.99,19.0,69.5,9.0,4.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0
18.0,15.49,36.0,3.4,9.0,5.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,1
19.0,9.99,44.0,46.0,7.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0
30.0,9.99,59.0,34.0,41.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,1
27.0,9.99,45.0,47.2,6.0,2.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,0
37.0,15.49,55.0,25.3,16.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0
68.0,15.49,35.0,57.6,11.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0
33.0,9.99,59.0,31.9,17.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0
35.0,9.99,29.0,36.3,1.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0
19.0,22.99,47.0,1.0,3.0,4.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0
24.0,9.99,47.0,59.8,16.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0
63.0,22.99,50.0,55.7,4.0,5.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0
21.0,9.99,59.0,39.5,5.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
52.0,15.49,52.0,41.6,13.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0
61.0,15.49,45.0,21.3,14.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0
49.0,22.99,22.0,23.3,15.0,4.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0
43.0,9.99,36.0,14.6,43.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
50.0,9.99,28.0,43.6,42.0,5.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0
56.0,22.99,3.0,68.8,11.0,3.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0
63.0,22.99,10.0,44.7,8.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0
37.0,9.99,6.0,65.4,11.0,2.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0
48.0,15.49,11.0,17.5,0.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0
19.0,22.99,42.0,19.2,18.0,3.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0
31.0,9.99,2.0,1.0,8.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
35.0,9.99,4.0,11.0,4.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0
32.0,15.49,3.0,63.9,3.0,5.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,0
28.0,9.99,57.0,49.6,3.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0
26.0,9.99,1.0,53.2,28.0,2.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0
35.0,9.99,12.0,32.2,12.0,2.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,1
21.0,15.49,26.0,54.5,5.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0
19.0,15.49,36.0,58.4,83.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
26.0,9.99,14.0,65.3,8.0,2.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0
48.0,15.49,31.0,83.9,5.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0
56.0,9.99,45.0,28.1,5.0,4.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0
20.0,9.99,23.0,40.3,9.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0
56.0,9.99,20.0,24.8,29.0,2.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0
57.0,22.99,52.0,19.3,0.0,2.0,5.0,2.0,0.0,1.0,0.0,1.0,0.0,0
65.0,9.99,26.0,1.0,10.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0
51.0,9.99,23.0,17.1,11.0,5.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0
63.0,15.49,27.0,51.7,5.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0
66.0,9.99,20.0,1.0,7.0,2.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0
60.0,22.99,41.0,67.5,1.0,3.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0
35.0,9.99,48.0,53.7,7.0,5.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0
50.0,22.99,16.0,14.9,15.0,5.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,1
44.0,9.99,59.0,78.1,34.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0
53.0,22.99,14.0,68.1,3.0,5.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0
38.0,22.99,39.0,32.2,12.0,1.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0
60.0,15.49,32.0,84.8,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
46.0,9.99,23.0,33.7,19.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
64.0,9.99,12.0,4.2,9.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1
61.0,15.49,59.0,40.5,0.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0
19.0,9.99,27.0,55.4,7.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
58.0,22.99,27.0,39.0,5.0,4.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0
30.0,9.99,32.0,37.1,12.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0
53.0,9.99,59.0,57.2,37.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
32.0,9.99,43.0,84.0,32.0,5.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0
26.0,9.99,10.0,30.6,13.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0
30.0,15.49,6.0,59.3,17.0,5.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0
39.0,15.49,50.0,32.8,3.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0
22.0,15.49,54.0,45.7,17.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0
32.0,9.99,54.0,117.7,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0
25.0,9.99,25.0,29.5,3.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0
49.0,22.99,28.0,41.2,17.0,4.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0
27.0,22.99,49.0,79.1,18.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0
61.0,9.99,7.0,56.4,0.0,4.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0
23.0,22.99,27.0,1.0,10.0,2.0,5.0,2.0,0.0,1.0,0.0,1.0,0.0,1
47.0,9.99,4.0,31.8,0.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0
30.0,15.49,42.0,22.4,4.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0
22.0,22.99,55.0,58.4,4.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0
30.0,9.99,53.0,63.8,16.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
64.0,15.49,17.0,50.4,36.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1
63.0,9.99,11.0,63.5,28.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0
29.0,9.99,15.0,69.8,6.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0
52.0,15.49,17.0,15.2,14.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0
24.0,15.49,58.0,60.1,17.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0
37.0,15.49,32.0,1.0,4.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0
22.0,9.99,31.0,34.1,22.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
62.0,9.99,19.0,43.9,0.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0
18.0,15.49,11.0,57.1,10.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0
34.0,15.49,34.0,53.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0
23.0,22.99,51.0,59.5,12.0,2.0,5.0,2.0,0.0,1.0,0.0,1.0,0.0,0
68.0,9.99,46.0,46.3,5.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0
54.0,15.49,8.0,51.6,4.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0
38.0,9.99,22.0,60.7,1.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0
38.0,15.49,8.0,64.2,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0
31.0,15.49,9.0,14.4,4.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1
64.0,9.99,34.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0
50.0,22.99,31.0,27.7,12.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
62.0,15.49,14.0,2.6,8.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0
61.0,9.99,22.0,53.0,5.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0
55.0,15.49,10.0,7.1,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,1
28.0,9.99,4.0,53.2,9.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0
19.0,9.99,35.0,65.4,18.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0
64.0,15.49,46.0,89.1,27.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
37.0,15.49,50.0,1.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0
51.0,15.49,16.0,1.0,8.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0
37.0,22.99,56.0,77.9,8.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
30.0,15.49,56.0,50.3,3.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0
51.0,9.99,14.0,48.5,2.0,5.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0
41.0,15.49,32.0,27.0,16.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0
36.0,9.99,46.0,1.0,14.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0
19.0,9.99,49.0,76.0,10.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0
48.0,9.99,50.0,24.8,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0
31.0,9.99,42.0,1.0,5.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0
19.0,15.49,55.0,47.6,7.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0
42.0,9.99,49.0,4.2,8.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
38.0,15.49,37.0,53.3,16.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0
36.0,15.49,1.0,45.4,16.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0
61.0,9.99,22.0,72.7,14.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0
34.0,15.49,29.0,53.2,7.0,3.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,0
20.0,9.99,27.0,64.2,3.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0
37.0,15.49,4.0,34.7,10.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1
31.0,9.99,14.0,60.8,9.0,4.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0
49.0,9.99,38.0,61.7,22.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0
24.0,9.99,19.0,83.4,7.0,3.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0
39.0,9.99,30.0,64.8,14.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0
37.0,9.99,27.0,14.2,1.0,3.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0
54.0,9.99,1.0,29.5,26.0,2.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,1
37.0,9.99,32.0,45.5,3.0,5.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0
32.0,9.99,11.0,32.8,5.0,5.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,0
58.0,15.49,12.0,57.5,25.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0
29.0,15.49,39.0,87.5,33.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0
58.0,15.49,10.0,40.1,0.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0
25.0,15.49,41.0,60.1,16.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0
33.0,9.99,31.0,51.1,4.0,3.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0
65.0,9.99,54.0,71.0,82.0,2.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,1
55.0,15.49,36.0,4.7,7.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0
64.0,22.99,59.0,1.0,13.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0
39.0,9.99,10.0,63.0,3.0,5.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0
44.0,15.49,21.0,109.7,26.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0
67.0,15.49,33.0,23.9,18.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0
48.0,9.99,58.0,68.4,14.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0
43.0,9.99,20.0,42.7,0.0,4.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,0
54.0,22.99,1.0,45.8,9.0,3.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0
45.0,15.49,55.0,69.6,4.0,3.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0
50.0,9.99,1.0,28.1,3.0,4.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0
69.0,15.49,58.0,39.0,21.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
49.0,22.99,3.0,84.4,23.0,4.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0
45.0,15.49,42.0,31.4,34.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0
63.0,9.99,6.0,1.0,8.0,4.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,1
62.0,22.99,2.0,87.0,7.0,4.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0
